1721140474508156051,200,847159959,,690
1721140474618392426,200,740464750,,712
1721140474532934926,200,825937000,,695
1721140474562903301,200,795977167,,701
1721140474587836468,200,771056375,,706
1721140474672801343,200,686863042,,723
1721140475247983551,200,114471167,,838
1721140475107227176,200,255346459,,810
1721140474702967551,200,659635709,,729
1721140474732902218,200,629708792,,735
1721140475272309010,200,90304000,,843
1721140475132544718,200,232859958,,815
1721140475193739760,200,171698458,,827
1721140474783442301,200,582000959,,745
1721140474813932801,200,552888709,,751
1721140474758470134,200,608408251,,740
1721140474843420301,200,523468000,,757
1721140474787362218,200,579537125,,746
1721140474867432926,200,499474084,,762
1721140474819135968,200,547777208,,752
1721140474898430009,200,470257167,,768
1721140474928712301,200,439988125,,774
1721140475019868760,200,348842791,,792
1721140474988198760,200,380523375,,786
1721140475342578551,200,26965167,,857
1721140475348662385,200,27058708,,858
1721140475352297926,200,28412542,,859
1721140475302441968,200,79709333,,849
1721140475357255301,200,27310209,,860
1721140475332559176,200,52011250,,855
1721140475277232843,200,113302833,,844
1721140475337362801,200,53173375,,856
1721140475307764551,200,85832417,,850
1721140475023352510,200,370278541,,793
1721140475054179551,200,339459542,,799
1721140475083874468,200,309818500,,805
1721140474992511885,200,401185416,,787
1721140475113498385,200,280379875,,811
1721140475372257343,200,26353417,,863
1721140475168733760,200,229973000,,822
1721140475197498468,200,201215583,,828
1721140475162778301,200,241925375,,821
1721140475223651760,200,181063958,,833
1721140475377906468,200,26815542,,864
1721140475367888135,200,40751000,,862
1721140475362362135,200,46277125,,861
1721140475382239968,200,26415625,,865
1721140475388871093,200,24035583,,866
1721140475393712718,200,30641417,,867
1721140475403864593,200,28795458,,869
1721140475407802135,200,25139750,,870
1721140475412994218,200,23440458,,871
1721140475418241218,200,24292750,,872
1721140475422584135,200,23149083,,873
1721140475398285968,200,57536500,,868
1721140475432214135,200,24242041,,875
1721140475429172468,200,27338667,,874
1721140475438053218,200,26160000,,876
1721140475442483635,200,26902333,,877
1721140475448899885,200,26475750,,878
1721140475453693926,200,21818709,,879
1721140475457298176,200,24841917,,880
1721140475462772676,200,30196542,,881
1721140475467314093,200,34016583,,882
1721140475474174010,200,29898708,,883
1721140475482734926,200,25104584,,885
1721140475478944760,200,28994583,,884
1721140475490981676,200,23979542,,886
1721140475493764843,200,24725000,,887
1721140475497958593,200,27011458,,888
1721140475503080468,200,25456500,,889
1721140475507763468,200,24455542,,890
1721140475513922468,200,24375000,,891
1721140475518198551,200,25110292,,892
1721140475522581093,200,28660083,,893
1721140475528266760,200,27493291,,894
1721140475532258968,200,32195167,,895
1721140475538322343,200,26267917,,896
1721140475542553468,200,26907583,,897
1721140475549207885,200,21086583,,898
1721140475552868260,200,23062708,,899
1721140475563524093,200,26355292,,901
1721140475563239135,200,26640416,,900
1721140475568853385,200,23795916,,902
1721140475572890385,200,27073833,,903
1721140475577970968,200,26752042,,904
1721140475583922426,200,23344542,,905
1721140475588433843,200,23393333,,906
1721140475592473718,200,25966125,,907
1721140475603259426,200,23773042,,909
1721140475598912676,200,31270250,,908
1721140475607396260,200,27614791,,910
1721140475612778010,200,28041875,,911
1721140475617961301,200,27756500,,912
1721140475623498551,200,26918375,,913
1721140475627619718,200,27567958,,914
1721140475634123135,200,25119666,,915
1721140475638416260,200,24835291,,916
1721140475642462468,200,30811667,,917
1721140475647941176,200,26617375,,918
1721140475654162010,200,28611708,,919
1721140475662948301,200,23541292,,921
1721140475658939218,200,28557125,,920
1721140475668490093,200,20306709,,922
1721140475674301926,200,22541792,,923
1721140475677200968,200,22181500,,924
1721140475682823926,200,25456876,,925
1721140475687698968,200,25554375,,926
1721140475693526593,200,24642292,,927
1721140475697423718,200,24233375,,928
1721140475702307010,200,26423542,,929
1721140475707856718,200,23645334,,930
1721140475712283052,200,26340041,,931
1721140475717496177,200,22441041,,932
1721140475722379718,200,24837042,,933
1721140475727458218,200,23480500,,934
1721140475733011927,200,26696833,,935
1721140475737604135,200,25956500,,936
1721140475743198302,200,24398291,,937
1721140475747249052,200,23961958,,938
1721140475752940552,200,23029208,,939
1721140475758714927,200,23554208,,940
1721140475763237427,200,24175333,,941
1721140475767436843,200,23682042,,942
1721140475773109677,200,24344416,,943
1721140475777946427,200,20788208,,944
1721140475782216635,200,29210042,,945
1721140475787567427,200,24032791,,946
1721140475793129302,200,26122250,,947
1721140475797400177,200,25396875,,948
1721140475808921010,200,25355417,,950
1721140475802859468,200,31496250,,949
1721140475812387885,200,24099167,,951
1721140475818469635,200,28676917,,952
1721140475822313010,200,27487750,,953
1721140475828710885,200,25094500,,954
1721140475833496927,200,25091875,,955
1721140475837973885,200,25359625,,956
1721140475843699343,200,25223584,,957
1721140475847705718,200,24074042,,958
1721140475853215343,200,27922875,,959
1721140475858231718,200,26586792,,960
1721140475862657593,200,28096125,,961
1721140475867559760,200,25818667,,962
1721140475872260427,200,24824708,,963
1721140475877376968,200,24396167,,964
1721140475883177760,200,25292125,,965
1721140475888231927,200,27826500,,966
1721140475892835677,200,31025875,,967
1721140475897200677,200,26691958,,968
1721140475902263260,200,26964417,,969
1721140475908420885,200,25052625,,970
1721140475913820510,200,24094625,,971
1721140475918128177,200,23182000,,972
1721140475923157802,200,25289833,,973
1721140475928519802,200,23093416,,974
1721140475932333760,200,24629792,,975
1721140475937719718,200,24100417,,976
1721140475943012635,200,26207125,,977
1721140475947450677,200,25049791,,978
1721140475952212718,200,21399334,,979
1721140475957531427,200,27380541,,980
1721140475962394760,200,24996042,,981
1721140475968875468,200,29718542,,982
1721140475972515385,200,26117500,,983
1721140475981310802,200,27247666,,984
1721140475982366427,200,27748708,,985
1721140476013352177,200,35311166,,991
1721140475987509093,200,61399917,,986
1721140475993248968,200,55674417,,987
1721140476002570468,200,46358584,,989
1721140475997623927,200,51314791,,988
1721140476017525302,200,31414333,,992
1721140476007623510,200,41331625,,990
1721140476022541052,200,26414750,,993
1721140476027798593,200,21161542,,994
1721140476032775010,200,22213875,,995
1721140476038717802,200,27450958,,996
1721140476043450968,200,23646709,,997
1721140476047713635,200,25122750,,998
1721140476052621927,200,28095333,,999
